tenant,site_id,local,lat,long,site_group,Tair,Tabove,Tbelow,CGDD,b1r,b2r,b3r,b4r,b5r,b6r,b7r,NDVI,CropType,PlantingDate
planet,UNLTAPS_SDI_10a,2020-10-10 10:00:00-05:00,41.0868,-100.772,North Platte,13.7178,-6.37,15.39,1732,0.060990812,0.114044634,0.13438574,0.204685818,0.431235852,0.53962576,0.524577675,0.449999639,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-10 10:00:00-05:00,41.0868,-100.772,North Platte,13.7178,-6.37,15.39,1732,0.060990812,0.114044634,0.13438574,0.204685818,0.431235852,0.53962576,0.524577675,0.449999639,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-11 10:00:00-05:00,41.0869,-100.772,North Platte,15.8782,-1.95,17.18,1737,0.065322105,0.123577858,0.14632938,0.223255093,0.472365727,0.585790544,0.560729289,0.448102598,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-11 10:00:00-05:00,41.0869,-100.772,North Platte,15.8782,-1.95,17.18,1737,0.065322105,0.123577858,0.14632938,0.223255093,0.472365727,0.585790544,0.560729289,0.448102598,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-12 10:00:00-05:00,41.0868,-100.772,North Platte,12.3092,-13.99,12.11,1742,0.064448227,0.114229519,0.134908533,0.20755702,0.442989454,0.539452854,0.548188569,0.444299125,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-12 10:00:00-05:00,41.0868,-100.772,North Platte,12.3092,-13.99,12.11,1742,0.064448227,0.114229519,0.134908533,0.20755702,0.442989454,0.539452854,0.548188569,0.444299125,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-13 10:00:00-05:00,41.0869,-100.772,North Platte,12.1417,-9.693,14.19,1745,0.065428701,0.11629079,0.135139747,0.204403494,0.433035266,0.529551008,0.522401096,0.443007725,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-13 10:00:00-05:00,41.0869,-100.772,North Platte,12.1417,-9.693,14.19,1745,0.065428701,0.11629079,0.135139747,0.204403494,0.433035266,0.529551008,0.522401096,0.443007725,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-14 10:00:00-05:00,41.0869,-100.772,North Platte,12.366,-5.293,14.23,1746,0.063254648,0.114251083,0.135816545,0.202421885,0.400472454,0.498834438,0.47861206,0.422687886,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-14 10:00:00-05:00,41.0869,-100.772,North Platte,12.366,-5.293,14.23,1746,0.063254648,0.114251083,0.135816545,0.202421885,0.400472454,0.498834438,0.47861206,0.422687886,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-15 10:00:00-05:00,41.0868,-100.772,North Platte,4.89623,-13.88,7.823,1748,0.062321375,0.111730595,0.133715913,0.203038831,0.404729985,0.5025147,0.491684197,0.424455205,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-15 10:00:00-05:00,41.0868,-100.772,North Platte,4.89623,-13.88,7.823,1748,0.062321375,0.111730595,0.133715913,0.203038831,0.404729985,0.5025147,0.491684197,0.424455205,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-16 10:00:00-05:00,41.0869,-100.772,North Platte,6.37809,-16.69,9.227,1752,0.067908138,0.119184366,0.140134449,0.213454401,0.441301777,0.535502702,0.528257119,0.429995656,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-16 10:00:00-05:00,41.0869,-100.772,North Platte,6.37809,-16.69,9.227,1752,0.067908138,0.119184366,0.140134449,0.213454401,0.441301777,0.535502702,0.528257119,0.429995656,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-17 10:00:00-05:00,41.0869,-100.772,North Platte,13.7765,-5.29,14.28,1752,0.070059349,0.125109195,0.14681376,0.222812469,0.449728821,0.546217891,0.531215972,0.420536612,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-17 10:00:00-05:00,41.0869,-100.772,North Platte,13.7765,-5.29,14.28,1752,0.070059349,0.125109195,0.14681376,0.222812469,0.449728821,0.546217891,0.531215972,0.420536612,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-18 10:00:00-05:00,41.0869,-100.772,North Platte,0.146081,-2.151,1.136,1754,0.039784163,0.08066812,0.108894267,0.165698121,0.308149926,0.385359098,0.385298973,0.398617366,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-18 10:00:00-05:00,41.0869,-100.772,North Platte,0.146081,-2.151,1.136,1754,0.039784163,0.08066812,0.108894267,0.165698121,0.308149926,0.385359098,0.385298973,0.398617366,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-19 10:00:00-05:00,41.0868,-100.772,North Platte,1.70095,-4.389,2.383,1759,0.067610737,0.113927163,0.141578827,0.206812181,0.388160925,0.463797095,0.465441767,0.383211093,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-19 10:00:00-05:00,41.0868,-100.772,North Platte,1.70095,-4.389,2.383,1759,0.067610737,0.113927163,0.141578827,0.206812181,0.388160925,0.463797095,0.465441767,0.383211093,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-20 10:00:00-05:00,41.0868,-100.772,North Platte,14.6752,15.34,15.66,1766,1.236923186,1.351505941,1.188982529,0.845181357,0.8331567,1.006288597,1.107591854,0.087015854,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-20 10:00:00-05:00,41.0868,-100.772,North Platte,14.6752,15.34,15.66,1766,1.236923186,1.351505941,1.188982529,0.845181357,0.8331567,1.006288597,1.107591854,0.087015854,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-21 10:00:00-05:00,41.0868,-100.772,North Platte,15.7146,16.96,16.94,1773,0.881801577,1.057021525,0.66418631,0.641798326,0.922803244,1.183780197,1.025126096,0.296882256,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-21 10:00:00-05:00,41.0868,-100.772,North Platte,15.7146,16.96,16.94,1773,0.881801577,1.057021525,0.66418631,0.641798326,0.922803244,1.183780197,1.025126096,0.296882256,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-22 10:00:00-05:00,41.0868,-100.772,North Platte,17.2272,18.86,18.39,1779,1.07199069,0.95902646,0.728975582,0.757179808,0.97373455,1.035785956,0.923940575,0.155388437,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-22 10:00:00-05:00,41.0868,-100.772,North Platte,17.2272,18.86,18.39,1779,1.07199069,0.95902646,0.728975582,0.757179808,0.97373455,1.035785956,0.923940575,0.155388437,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-23 10:00:00-05:00,41.0868,-100.772,North Platte,17.6332,19.5,18.69,1782,1.298842874,0.878852418,0.666732748,0.628346131,0.715823601,1.285793568,1.01739385,0.34346889,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-23 10:00:00-05:00,41.0868,-100.772,North Platte,17.6332,19.5,18.69,1782,1.298842874,0.878852418,0.666732748,0.628346131,0.715823601,1.285793568,1.01739385,0.34346889,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-24 10:00:00-05:00,41.0868,-100.772,North Platte,13.5573,15.27,15.37,1785,1.280359331,1.262797582,0.807408203,0.6671297,0.924669066,1.035787568,1.057202734,0.216486071,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-24 10:00:00-05:00,41.0868,-100.772,North Platte,13.5573,15.27,15.37,1785,1.280359331,1.262797582,0.807408203,0.6671297,0.924669066,1.035787568,1.057202734,0.216486071,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-25 10:00:00-05:00,41.0868,-100.772,North Platte,11.28,13.1,13.05,1785,1.286468474,1.283023921,0.831078304,0.877728325,0.924669066,1.070354558,1.130212259,0.098879896,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-25 10:00:00-05:00,41.0868,-100.772,North Platte,11.28,13.1,13.05,1785,1.286468474,1.283023921,0.831078304,0.877728325,0.924669066,1.070354558,1.130212259,0.098879896,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-26 10:00:00-05:00,41.0868,-100.772,North Platte,10.7259,12.21,12.04,1787,1.00502764,1.17850835,1.10287146,0.686987863,0.727068696,0.944421623,1.498387597,0.157798372,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-26 10:00:00-05:00,41.0868,-100.772,North Platte,10.7259,12.21,12.04,1787,1.00502764,1.17850835,1.10287146,0.686987863,0.727068696,0.944421623,1.498387597,0.157798372,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-27 10:00:00-05:00,41.0868,-100.772,North Platte,9.06339,11.25,11,1788,1.06253564,1.140447158,0.607363601,0.889544571,0.894807262,1.227473376,1.249969893,0.159624913,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-27 10:00:00-05:00,41.0868,-100.772,North Platte,9.06339,11.25,11,1788,1.06253564,1.140447158,0.607363601,0.889544571,0.894807262,1.227473376,1.249969893,0.159624913,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-28 10:00:00-05:00,41.0868,-100.772,North Platte,10.7953,12.47,12.29,1792,0.914935243,1.140447852,0.945726762,0.736121927,1.079888131,1.035785635,1.294670323,0.169119267,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-28 10:00:00-05:00,41.0868,-100.772,North Platte,10.7953,12.47,12.29,1792,0.914935243,1.140447852,0.945726762,0.736121927,1.079888131,1.035785635,1.294670323,0.169119267,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-29 10:00:00-05:00,41.0868,-100.772,North Platte,13.8246,14.48,14.43,1798,1.081235818,1.140447473,1.10287146,0.762446282,1.073713609,1.354521153,1.380890504,0.279680671,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-29 10:00:00-05:00,41.0868,-100.772,North Platte,13.8246,14.48,14.43,1798,1.081235818,1.140447473,1.10287146,0.762446282,1.073713609,1.354521153,1.380890504,0.279680671,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-30 10:00:00-05:00,41.0868,-100.772,North Platte,14.1731,16.13,15.86,1804,0.982635229,1.104925471,1.091504315,1.042967987,1.103575317,1.294771767,1.083295582,0.107712494,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-30 10:00:00-05:00,41.0868,-100.772,North Platte,14.1731,16.13,15.86,1804,0.982635229,1.104925471,1.091504315,1.042967987,1.103575317,1.294771767,1.083295582,0.107712494,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-31 10:00:00-05:00,41.0868,-100.772,North Platte,15.428,17.23,17.02,1809,1.113211071,1.309410012,1.007562021,1.001195887,0.822275128,1.213446523,1.098443245,0.095839687,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-10-31 10:00:00-05:00,41.0868,-100.772,North Platte,15.428,17.23,17.02,1809,1.113211071,1.309410012,1.007562021,1.001195887,0.822275128,1.213446523,1.098443245,0.095839687,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-01 10:00:00-06:00,41.0868,-100.772,North Platte,14.3115,15.83,15.64,1814,1.091286358,1.579019008,0.902405739,0.76329378,1.054654039,1.035785956,1.135103934,0.151461978,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-01 10:00:00-06:00,41.0868,-100.772,North Platte,14.3115,15.83,15.64,1814,1.091286358,1.579019008,0.902405739,0.76329378,1.054654039,1.035785956,1.135103934,0.151461978,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-02 10:00:00-06:00,41.0868,-100.772,North Platte,14.3013,15.94,15.8,1821,1.17513783,1.213943788,0.827224636,0.999125732,0.86590886,0.941650898,1.20825472,-0.029614348,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-02 10:00:00-06:00,41.0868,-100.772,North Platte,14.3013,15.94,15.8,1821,1.17513783,1.213943788,0.827224636,0.999125732,0.86590886,0.941650898,1.20825472,-0.029614348,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-03 10:00:00-06:00,41.0868,-100.772,North Platte,15.5678,16.72,16.56,1828,0.970324396,1.393794816,0.930645573,0.809711416,0.720821345,1.096651995,1.08746701,0.150517251,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-03 10:00:00-06:00,41.0868,-100.772,North Platte,15.5678,16.72,16.56,1828,0.970324396,1.393794816,0.930645573,0.809711416,0.720821345,1.096651995,1.08746701,0.150517251,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-04 10:00:00-06:00,41.0868,-100.772,North Platte,16.3843,17.72,17.47,1835,1.298842874,1.425559324,0.886676404,0.912882381,1.193027343,1.132870012,1.135103934,0.10753385,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-04 10:00:00-06:00,41.0868,-100.772,North Platte,16.3843,17.72,17.47,1835,1.298842874,1.425559324,0.886676404,0.912882381,1.193027343,1.132870012,1.135103934,0.10753385,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-05 10:00:00-06:00,41.0868,-100.772,North Platte,16.3949,17.65,17.53,1844,1.306588404,1.140447473,0.891733057,0.812252796,0.9813726,1.285793568,1.006929061,0.22570558,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-05 10:00:00-06:00,41.0868,-100.772,North Platte,16.3949,17.65,17.53,1844,1.306588404,1.140447473,0.891733057,0.812252796,0.9813726,1.285793568,1.006929061,0.22570558,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-06 10:00:00-06:00,41.0868,-100.772,North Platte,17.353,18.69,18.61,1853,0.929697045,1.547902302,0.843987403,0.712348591,1.048281045,1.500197493,1.246061532,0.356082482,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-06 10:00:00-06:00,41.0868,-100.772,North Platte,17.353,18.69,18.61,1853,0.929697045,1.547902302,0.843987403,0.712348591,1.048281045,1.500197493,1.246061532,0.356082482,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-07 10:00:00-06:00,41.0868,-100.772,North Platte,18.3457,20.34,20.12,1862,1.415128558,1.077153765,0.850893345,0.878548798,0.86765632,1.202741353,1.012379054,0.15576519,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-07 10:00:00-06:00,41.0868,-100.772,North Platte,18.3457,20.34,20.12,1862,1.415128558,1.077153765,0.850893345,0.878548798,0.86765632,1.202741353,1.012379054,0.15576519,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-08 10:00:00-06:00,41.0868,-100.772,North Platte,19.1403,21.08,20.94,1870,1.219911545,1.241046118,0.968028132,0.712348591,1.039038473,1.127150288,1.397115419,0.225497118,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-08 10:00:00-06:00,41.0868,-100.772,North Platte,19.1403,21.08,20.94,1870,1.219911545,1.241046118,0.968028132,0.712348591,1.039038473,1.127150288,1.397115419,0.225497118,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-09 10:00:00-06:00,41.0868,-100.772,North Platte,18.2004,18.64,18.8,1874,0.998957493,1.520533144,0.857086022,0.899648627,1.105364632,1.091714669,1.107591854,0.096449524,Corn,05/01/2020
planet,UNLTAPS_SDI_10a,2020-11-09 10:00:00-06:00,41.0868,-100.772,North Platte,18.2004,18.64,18.8,1874,0.998957493,1.520533144,0.857086022,0.899648627,1.105364632,1.091714669,1.107591854,0.096449524,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-13 10:00:00-05:00,41.0868,-100.772,North Platte,21.9906,1.227,22.29,375,0.041132803,0.062108639,0.07071941,0.075799227,0.249024971,0.368923825,0.276851816,0.659117165,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-14 10:00:00-05:00,41.0868,-100.772,North Platte,25.1772,17.76,24.73,391,0.053557748,0.074411496,0.084076687,0.090134487,0.266820077,0.337717455,0.27924699,0.578665058,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-15 10:00:00-05:00,41.0869,-100.772,North Platte,23.7625,6.413,24.46,406,0.038849854,0.058868135,0.066882648,0.07016522,0.266277388,0.401397091,0.291813774,0.702413793,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-16 10:00:00-05:00,41.0869,-100.772,North Platte,24.7308,5.043,23.02,423,0.034980195,0.054174296,0.061719752,0.062888721,0.267849522,0.409341531,0.292412495,0.733652299,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-17 10:00:00-05:00,41.0869,-100.772,North Platte,24.9966,5.482,23.03,434,0.034184257,0.052994632,0.060479649,0.060605423,0.274573445,0.421101667,0.297710376,0.748372301,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-18 10:00:00-05:00,41.0869,-100.772,North Platte,17.4821,16.61,18.68,442,0.034054308,0.052231017,0.061061833,0.063195478,0.242865225,0.340296562,0.271177155,0.686757252,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-19 10:00:00-05:00,41.0868,-100.772,North Platte,18.8689,8.15,17.92,453,0.036085779,0.053493345,0.061836174,0.062543511,0.264645747,0.37455639,0.295205537,0.713825096,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-20 10:00:00-05:00,41.0869,-100.772,North Platte,18.7539,18.24,20.2,466,0.027373241,0.044326251,0.051271668,0.050015673,0.265950563,0.401073721,0.298970579,0.778244962,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-21 10:00:00-05:00,41.0869,-100.772,North Platte,20.0147,15.11,20.6,476,0.028851931,0.045551921,0.053613011,0.052189449,0.256478787,0.366506737,0.285732326,0.750704923,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-22 10:00:00-05:00,41.0868,-100.772,North Platte,23.2074,7.471,21.8,486,0.024535245,0.041295429,0.047454994,0.043856186,0.288655913,0.464923623,0.314450791,0.827602489,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-23 10:00:00-05:00,41.0868,-100.772,North Platte,20.6203,3.472,19.37,498,0.023328137,0.038993199,0.044544132,0.041065634,0.285176771,0.467380642,0.315788587,0.838466184,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-24 10:00:00-05:00,41.0868,-100.772,North Platte,22.329,6.319,19.89,513,0.024254408,0.039912101,0.04564268,0.04090718,0.300807707,0.488046751,0.324317596,0.845328004,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-25 10:00:00-05:00,41.0868,-100.772,North Platte,23.7768,10.81,22.21,526,0.022434518,0.038495078,0.044306729,0.039428189,0.303228523,0.480520762,0.328340174,0.848338231,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-26 10:00:00-05:00,41.0869,-100.772,North Platte,23.1226,18.46,19.97,540,0.023854093,0.038979498,0.044751008,0.039919191,0.290385477,0.439060353,0.314514299,0.833315677,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-28 10:00:00-05:00,41.0869,-100.772,North Platte,23.8578,7.093,22.01,571,0.023338651,0.039346836,0.044717425,0.038796003,0.32960347,0.535897958,0.358780553,0.864985519,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-29 10:00:00-05:00,41.0869,-100.772,North Platte,24.7106,16.02,23.11,582,0.025135589,0.040472985,0.045770571,0.040472908,0.321344662,0.496158891,0.350674239,0.849159485,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-06-30 10:00:00-05:00,41.0868,-100.772,North Platte,23.3531,7.19,21.49,591,0.021723048,0.03683342,0.041733136,0.03532568,0.332235094,0.552367173,0.365186689,0.879781829,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-01 10:00:00-05:00,41.0869,-100.772,North Platte,24.0067,5.15,21.63,605,0.021313912,0.036278003,0.04129421,0.035087599,0.329259049,0.545680808,0.368091797,0.879168363,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-02 10:00:00-05:00,41.0868,-100.772,North Platte,24.2318,19.2,21.92,,0.027193323,0.042051632,0.047744198,0.041899039,0.327736554,0.457367578,0.333510766,0.832157657,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-09 10:00:00-05:00,41.0869,-100.772,North Platte,21.1073,5.896,18.64,732,0.02278095,0.040564433,0.047120525,0.039157287,0.345340001,0.576669171,0.378010962,0.872830123,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-10 10:00:00-05:00,41.0869,-100.772,North Platte,23.1419,8.457,19.6,745,0.023091767,0.041492177,0.04787193,0.040676574,0.346897751,0.552147626,0.368417112,0.862770196,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-11 10:00:00-05:00,41.0869,-100.772,North Platte,23.0952,11.79,21.26,757,0.021149829,0.039182692,0.044779519,0.037362149,0.350787251,0.581197568,0.380410046,0.879196307,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-12 10:00:00-05:00,41.0869,-100.772,North Platte,23.9575,7.935,20.75,772,0.021072675,0.038726156,0.044781104,0.037503858,0.347146658,0.583065319,0.379499849,0.879130774,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-13 10:00:00-05:00,41.0869,-100.772,North Platte,25.3193,7.996,22.92,781,0.020373873,0.036428571,0.042263497,0.034482619,0.343315432,0.583296207,0.378977556,0.888365811,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-14 10:00:00-05:00,41.0869,-100.772,North Platte,16.011,14.29,15.13,792,0.02455236,0.036948782,0.042624745,0.038035731,0.29499142,0.461103755,0.326959996,0.847594782,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-15 10:00:00-05:00,41.0869,-100.772,North Platte,16.4888,7.996,16.98,807,0.017872195,0.033655154,0.039283676,0.034159081,0.312026221,0.534475222,0.358630513,0.879855714,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-16 10:00:00-05:00,41.0869,-100.772,North Platte,22.4341,13.41,20.27,823,0.022171027,0.039144864,0.045117261,0.040419531,0.32999837,0.530719354,0.366033309,0.858459886,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-17 10:00:00-05:00,41.0869,-100.772,North Platte,27.2836,11.51,24.16,838,0.02188423,0.039982587,0.045790617,0.039868296,0.350113084,0.578583244,0.37857734,0.87107059,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-18 10:00:00-05:00,41.0868,-100.772,North Platte,27.7552,15.56,26.08,851,0.023023921,0.041747573,0.048173461,0.043312239,0.346614122,0.562693198,0.379862232,0.857056601,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-19 10:00:00-05:00,41.0868,-100.772,North Platte,21.795,20.71,21.98,863,0.026359462,0.04340088,0.049838666,0.04709132,0.320943527,0.491879853,0.345702976,0.825254773,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-20 10:00:00-05:00,41.0869,-100.772,North Platte,23.4741,9.842,20.19,874,0.025619342,0.04369003,0.049999298,0.045922299,0.350600175,0.591196221,0.383253524,0.855843779,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-21 10:00:00-05:00,41.0868,-100.772,North Platte,23.7233,8.836,20.21,889,0.024660031,0.043407444,0.049421595,0.045181539,0.344805618,0.576276722,0.383957731,0.854595098,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-22 10:00:00-05:00,41.0869,-100.772,North Platte,23.6616,9.453,20.16,905,0.026004469,0.045126804,0.051227697,0.047932906,0.354922877,0.595633861,0.386498323,0.851039834,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-23 10:00:00-05:00,41.0868,-100.772,North Platte,25.4445,14.06,23.83,921,0.030610029,0.047269355,0.053290223,0.05108569,0.332937507,0.518976672,0.359028047,0.820771575,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-24 10:00:00-05:00,41.0868,-100.772,North Platte,23.9456,19.32,22.72,937,0.027774112,0.042565991,0.049372542,0.046023804,0.308707927,0.47135082,0.332214694,0.822087122,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-25 10:00:00-05:00,41.0868,-100.772,North Platte,26.4439,13.14,23.22,949,0.024721788,0.041232693,0.046224975,0.041944881,0.334721272,0.556145123,0.365012556,0.859737227,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-26 10:00:00-05:00,41.0869,-100.772,North Platte,23.0142,18.59,22.87,963,0.023185527,0.037846959,0.043679311,0.0403485,0.285130558,0.445771893,0.311532156,0.833997912,Corn,05/01/2020
planet,UNLTAPS_SDI_10b,2020-07-27 10:00:00-05:00,41.0869,-100.772,North Platte,20.5396,19.92,20.09,977,0.022808559,0.035494582,0.042314586,0.038767585,0.279099638,0.433941658,0.31074373,0.83597704,Corn,05/01/2020
